delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5
0xa4ad9eabfa9123791276f9c0538b0918260e4add,0.4262928365902889,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd2b88d1de5cb116e7d2f9cb136f624ea4af1a9f9,0.4262928365902889,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6597aef6388c383717f53747449c368ad1bfa45f,0.42,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x51d69a3d4a666fb658c22f761b5b87e04ecf99ae,0.4136041184065862,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbe39fe921d056769ef3657ec9003d235bf5c381f,0.4117459391779023,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x20198167ac9361e167ad911e26c7d3ab5c5b78a3,0.405468348414165,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc2e24ebf06ba756c61d2f2c6d14d9fc9de3e4cf4,0.4043620804409754,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x19eade6e4e5cf16fe0b15e47c39ab565fb8e734e,0.4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3e33438674ffbfbbc3171c70b01abcb15eb8775,0.4,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9c1517634fe96d6fc88ef6d10c2f766e57e1a349,0.3973620804409754,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x609179bcd19ccdfa4f1a21005ae27fcf96fcc820,0.3782802713882122,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe514c76aaec94e9b2b936859aafe789764489434,0.3772697438657362,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeb4c7f52a18d76ef9486e0b0f00fffa07d8c9e43,0.3696330785751343,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x47e0e6a1fd8e103d3e776f1c1409c08079988631,0.3673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x11b85f1812259cc7439025640b8382a24d4b190b,0.3673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x964d565d985178092c77af4c646e9f8408110ca0,0.3673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x55866c1fa489d2d1150d27e76c3564b1a4b32343,0.3672014871292546,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe253e1e05ae491d8e7141c0233b39612af73aaf1,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4c6468b1447237375d1d1e7028ae087f6e755296,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbe33add4453503d62ec201a37cd3ee1cae11381e,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x41e337bf012e0c824407cc39f47255184408e812,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x543853fa91439f0ac1b746beaa1a12c780fd31f0,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6d718cb31490f76fca4bd878fef70325003d52c1,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x550691e578fcd861b7021f5e17ca70de3cdc465f,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa99fb0b09505d29ca764247e019a182ae1305367,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x50c2078ed091cff1883a6b72e931cda718c2b257,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x02766e3d25bda6badcd34d7bcea5bf054990444a,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc3f0d2f32dd90ff21900d685c405e044aa613d24,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6694cfdd1c9bc1782fd608db893c85de5390ed06,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x55b585370ca2682e7a2b492653f32145e14cecae,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3b5f18add21b6578e679d0de8ac7597d0095b73,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x28740ff255eb5ce6ace9d9beccb51dd943d4935b,0.3580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xce429156fd7a69ee9c5ebdbaad7428c42823afec,0.3523186757203395,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfc03f894465e2b43be15a56918c4e298e2ee4be5,0.3506672368975631,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb52ef2b0ff95c8f7968170e1b2506b59abe74501,0.339542691206909,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa74f7a12d1b3f66fafd95cee1dbf35abfc2de1e7,0.3394311182467395,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb4e175e1d1bfc3e347acdc69149dfbe81e50e7a0,0.3337794057658962,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe12776d24fcf00c2966dce5bdcec284236901c77,0.3337790127901629,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x766247820b6183664a0fa8088bafb164063ee679,0.3337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x627efafd2dc8e98dc8aacf5d3aa763f534bfc3a9,0.3337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1d5e033ae2aa830bf7621c6349e0a00e3e071402,0.3337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdf61c50705beb255becef635f119c7f8cacb47ad,0.3337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x61d203d91ac812f491f365c306e50e0801550723,0.3337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xec76b086e2cd89115d6a7f62cc1ab1323c168f82,0.3336810402204754,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x70930a71ef8e729d417160bf7205e3d758ea96d0,0.3275565219158919,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0c9033cff9303c5ccfa91e703fc2ec4b69412cab,0.3264569134635309,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3838433f63f4d4a24260f2485aacf5894ba7bc93,0.3136239469063393,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb3384ebd56b9e7265d8ab94f17563f2cc71154b3,0.3120809573176097,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe03875ccf1f83d10f3bfa85ea8a7b0fdca929642,0.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xabb94e79df3e4b689eb75fdfe51b1ab845dabee4,0.3,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4c566cd29d4adcc59047865ac3ab8ba45b22da33,0.2936549170311331,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd1001d954e4b1ed178b7f66fa253e1be02572aea,0.2936549170311331,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa0e1eee5ce9881c716ed5d09377f693dfbb65a9a,0.2936549170311331,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x647bf638b80bc89a86150735daae85a8de3fae9a,0.2936549170311331,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf74709b52c0e108ecfe56fa364175a779d3c059a,0.2936549170311331,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2cba6dc6b36e73db75813a6b4d053222656693b1,0.2873620804409754,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb91e8c6d109802965af67950ec13d7bae8495408,0.2841179890696847,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9ddcc3a4ea7f872531590eed12d69e63d108091d,0.2677738798657044,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x73141d278a9c71d2ef2a0b83565e9d5728fa15cb,0.2677021427789988,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4bf33a508355a9c2bf2f8d93b2947cbd1f51497a,0.2677021427789988,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb1ce2c57a6f8816113fd172a75fc3b9803320228,0.2677021427789988,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x11c886771fe9d12f68fcf54a9d8246101d2ad146,0.2677021427789988,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x15242201bb5f1d1479022cc851547c91f1b97872,0.2677021427789988,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4f38284766bf1b4e1a0f5236c49b04458272c1ca,0.2674669056466867,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x54a54b2b73ed3edce41a04c93de6f25b07dee31f,0.2647562026977539,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6797d2a4acde0220a3fab1219089e2d9aad9a459,0.2624810432752845,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc9438ba0afc02a68687ffdaa960e88e9d1f4c730,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1ded4219a88b13199ccd8e713dd6de50eec86cbc,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x30f2449b71a67bb22e09eee89438431686189068,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9d196a5da6181920a3ed2ec046d8f73ea72bcb91,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5473580406d12e1cbd4c00b77e158fff0ce9424e,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb449ed45be255623fefada2bc15a56c121fba78e,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3bcd2e7cc95ac1c5824da5e372b9d6259dcf75c,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xcbc6986ab5d6bc320ec624fed6122bfb9e811833,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6513b753670786367922fd32efbb6ce18abd3041,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x14043f3d775e82af0b2fb6ff9f6920829cd2b6c9,0.2600717370867056,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf3c58b88a3b8bac5b5667ca4389cfa4297d84aa5,0.2598047396264673,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x68e858455ef7cab11152d1afabc5c106b690b014,0.2580922031754052,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xea017ecf13732146237e3ddf5d234e4c178179df,0.2576641429697383,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5ae4f2530a09693930b5af0069fbff50c666fe3d,0.2553620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x03b2ea4b6f7d120a15788256f3848d7ecf87c2ee,0.25,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbf4e01120fe4f44aeb9a293adbdd30c3fdf2ddde,0.25,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfe3090aa269581448a0078de9efa4068c471ef4e,0.25,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb2ba924215953af5df3243477730e0a2fef90b85,0.25,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd826ec5cff54edf0673c74af4e29712bf710a202,0.25,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xabb350370077b90f856270479c5af112f4eb51e0,0.2433107349931619,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3bcd9664671e4b11c6ddf9d9986a0a30458dfb24,0.24,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5a24114e67a3ff877c0f836a57c9833bccf74f2b,0.24,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf67197add0620af7b20577e6383de67a0476fdb6,0.2373620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1d65cd0264d64b8af062a3fde23c4ec73619fa02,0.2343620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9964655ecf9df3e863b905105c962674042680b0,0.2283790779130839,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x52e2a414c65bd8ea41b6c5b5276ed9452ecad088,0.2207131603908687,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xcd80e1954aac83823c7499297227e3ce70f8c471,0.22,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x181039b94b010782055be2c68a48ab3d7e5e227b,0.22,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0557007505b53a399a59a93509673fdc5a3dc454,0.2196807561613148,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x48e0427a62a7967f1e4dd546906eea336db0675d,0.2073620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb689490f72d1bd3dc86c65e1c9a53fbd35c2c0a3,0.2052396082530366,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xdd47d3db30809a107c1dd59417a61230458d278e,0.201140980937261,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5681ff2150b6e39e00d972598fdb8a19d761f506,0.201140980937261,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd302ed7877f368601020f81e94cad8867dd7132b,0.2000002949016869,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xea39cb83b85699274b2d1ac10c4c33d38e4404dc,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfceea41c72375a9521e16a991bc51cd640969778,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xce0ed02b7fc233bc11ad6042478ac2ed36547c5c,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xaf64672801379e517bb6e878a58f27b6146e15b5,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3b3017c55df7ed40eb8bf3fb5b4fb57fbaaf851a,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x45e85320e5916e01bd7e1126826d15d4f5c58693,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2a872f824d9d68fd3fb92bbce20b8a4b0622eac8,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb40b87dd023387c27c8caa0bc49971d570733ee4,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1d1f2f7eeb2662c328137dd4d3ff4748fe519cad,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb989b0c2cce14d267fab0e593b9bcb7ce6dd4870,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x1b2774603a1430ebbd1f1e9714aea1350d9cb4ce,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x44acc645eb5a662e03d51fd03dedc5b4feb59830,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x52ae08d07ad9908214cc0e0089c2996ebd93419c,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5692454de098b6c353010bcd1b4e971cc2e8865b,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb002c86f0a8193c674ba3a2039c0effbdda11834,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb3d931e60daeeb639e0a333f36ad3039d902b4b1,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x66eacbfbf04b31d39c084093a3aa3c732b3749e9,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xef73bc42fc07568446d14397f704e694a5384c93,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x93c88d6a71b2f71ba040fb7532c92e0f84068787,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc1e9dcbd60d9c795df568049123bf4c6c5ac2f99,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb4af874ffe8321737837606cb2428e81f7440d8b,0.2,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3f773f69fa3fa7256e958ff6ba3a734d36e0cbc6,0.195,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xeee37781fa16121d757553b563757d29932f881d,0.1934000000000003,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfe5475595ad689ccdb19d9bf0d48f76e8bf15165,0.1918710504360509,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6dee053e03b464daa43a5ae5473147a03ee5c394,0.1918710504360509,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbc2b401780f597b3c879ffde99fc9753340d3c92,0.1918710504360509,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x601091af1314491f4e3088f8f0fff80d31fb0e1e,0.1918710504360509,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x93907de38066d70109935732757b625d636e47b6,0.1860975762166251,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa99c4f924a167cdec1486aa9920de70a48455ab2,0.1860975762166251,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe9a20e2a6e4b3bfbbb108f0c105623a3ee665883,0.1696117729248986,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x207053a23d86fe3697dc073461f293894a931a72,0.1689182975106744,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf1c57cbb0fc2984b4d53e2f254a70ab217018054,0.1676074495366827,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x27993d3c84af32d50015a3ca32121f957a0430c1,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x7a8463b955c403ebd4611b18743a40aeba0d7d4f,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x966e96091df6ce838aa4943e5367d0a5beb10781,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8af8154724d919c3dedb05d7dfd6f011f50f4809,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5d99fcea6b3d5bcf758871d29c2c3a7eb21922c9,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x95013ed9db917844bc37ce871bb5a0a5357d0e57,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe204a95ebde9f00d9c00fa0206f2eb549a575238,0.1673620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd8263b8b277c7df352f1851923125a07a6982540,0.1651194665005219,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3e0cf03f718520f30300266dcf4db50ba12d3331,0.1651194665005219,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x84e0ad8e8ff4aa9e866ddcf1aecdf5754cb4ba97,0.1651194665005219,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xac67c6de210419224fb60686ef506d86314c968f,0.161894443810291,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x11afe0f06dae581858528bac24b61e2210b4e2c3,0.158092626757552,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3a95ead303a1b545e3d7a38fb7cb3a7944b8bebd,0.1580921499392409,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x93f528db82229f5340501185aae3e39eb51cec1c,0.15,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe5c1cbb2717cb644b7c84cce6519c58e560ee007,0.1461384262651499,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x522ea58a06842817a18b1fc6e2311c3c24094181,0.1393631502184589,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa8da3db2d61282d415e3d7579221c6186602302b,0.1343620804409767,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa342fc58faa6d55f7a1aafe6ffaba61b4c3ae2db,0.1337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x9d0282c49f309550691dd9d230613815f8245671,0.1337789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x03a33c147fe74fdc7d5f7f5164dfc66295d62f0b,0.13,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa3e0c08ac55c3da4d19028876ad305119062cf71,0.1282797578586949,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x609ec0675f67cbbab7a3f32c6a4d14401c711227,0.127433817527681,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x42f9134e9d3bf7eee1f8a5ac2a4328b059e7468c,0.1262928365903298,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb891886ef2a6893fb1c6c3a50f593fe36d44194d,0.1262928365902889,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2721ee4d44f2aeeeee8c94130c458276b8268565,0.1262497992192655,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x174b1a0b0124a85460e47c3ee04cc829f42e4c7f,0.1260258391300505,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x58d9a499ac82d74b08b3cb76e69d8f32e1395746,0.1256188043293235,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xed6ebc3489f13e35a25234810c70944ab4681d42,0.1237789004963512,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x63a26e9f4c6e4e787efd68f80b6a4e5e49a761c3,0.1234115844409754,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf8642753e17bf40b2694a57699b6d51e258d68bf,0.1219396687282723,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf6459c66d232ec11f082ff3864be3a67461aba32,0.1196507635420233,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x451a4e8834b26dbf1f41f6369f62436dc8089b6b,0.1161842998784819,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xad8a954fab2e71f3865a8272c4042e10d83e3d5f,0.1133759622747862,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x68e30fdded49610eb349f7c18535a86244a82601,0.1073620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x13269e29c6f58bd495fd3c12b94f85b2e22d88f6,0.1073620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x45598c8299031663a246b656a22baf86b8d44ccc,0.1073620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x2dd55c9d6d939da000a630f31a43ddbee2f410cd,0.1073620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0xddde85921693fd9964fe763631089aafd1a7b675,0.1073620804409753,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3122df53ee62eacb775e397cd8cd05f79bfcf69c,0.101140980937261,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0
