delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0xe93435ee38825f2698ec7cdcd6329701b9c025e8,110.75797591058608,0.00015889935817643436,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd1d373a6de19f0f8113aa3c677ddb4da4f529d45,110.70867068506796,0.00015882862224409934,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe236e9784a18f7eedf45a2732b5b1b2683ca89dd,110.70459509577086,0.0001588227751841637,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xde5469f19ba75b0778aee9aa65775c807e25d80a,110.69935503059284,0.00015881525750440525,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xfec0a32455aee5dd2843d962c44c7c55ecbd13a9,110.65382637450384,0.0001587499396419967,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd6541d8b846e61b63ee030200b52ff6d9974b3ee,110.57136158196704,0.00015863163120868954,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe683fb3ea5023628218b717156af2c573fdc24df,110.5168395606503,0.00015855341098010119,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xee11837949dcdaa77f11a7d59e4f831e26c4e3c0,110.413893199539,0.00015840571858528538,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8e7ea7126a10df07b3ed6f425ebf7632d6df1548,110.36785028113742,0.00015833966293446266,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xea3c556b73500552f66b2b0386749eb43f124f33,110.3516346832606,0.00015831639916430174,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xe6aee6ec5a83010859e350cc07b16210a4641cbd,110.22307634267146,0.00015813196244414776,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd8ad4021707e1ab1eefae8e71d5edd08854c1b7e,110.18775095659144,0.00015808128274248925,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x046c615115954cd1c62075ee216a824bf26faff6,110.12959556324591,0.0001579978498826782,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd032f6728ee83bf7942a432e28e52973360cd254,110.10219185479453,0.0001579585350464438,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xd6cad731eb00e7a9c2119e835f5e0a46aad5bf33,110.09433254964338,0.00015794725966393556,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa1020dbae815493eb2992d59c914baf55e223174,110.00873116006768,0.00015782445129956487,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
